	TF_1	TF_2	TF_3	TF_4	TF_5	TF_6	TF_7	TF_8	TF_9	TF_10	TF_11	TF_12	TF_13	TF_14	TF_15	TF_16	TF_17	TF_18	TF_19	TF_20	TF_21	TF_22	TF_23	TF_24	TF_25	TF_26	TF_27	TF_28	TF_29	TF_30	TF_31	TF_32	TF_33	TF_34	TF_35	TF_36	TF_37	TF_38	TF_39	TF_40	TF_41	TF_42	TF_43	TF_44	TF_45	TF_46	TF_47	TF_48	TF_49	TF_50	TF_51	TF_52	TF_53	TF_54	TF_55	TF_56	TF_57	TF_58	TF_59	TF_60	TF_61	TF_62	TF_63	TF_64	TF_65	TF_66	TF_67	TF_68	TF_69	TF_70
Cell_286	0.46128512442741465	0.06470728921906987	-1.7496649101006676	0.34081435149702066	0.5261287640486868	-0.17985995414476622	-1.8986502414800568	-0.3832042989295834	1.606276788559184	-0.8240008844317418	-0.3872249907228282	-3.8777019214254533	0.7539623578409095	0.819573451930165	-0.2935146001826158	0.27792769303075776	-0.15983941922449307	0.3928377074510231	-0.09537673615797362	-1.8702371152990402	-1.839627368765849	-5.212129638283385	0.5695485177599932	0.7475934224111164	-0.3797933247080978	-1.8019348945826132	0.6519073725730995	-3.7059670536888585	0.2142212228670474	0.13990853876985002	1.5007976122855804	1.3320411249383157	-0.5391495965890156	0.5475467164753135	0.8318081699267273	0.37059918631957156	-3.4273655194608206	0.4499702004561694	2.8824931027847023	-2.1652958305107655	-0.09221900377008468	1.1133367663770564	0.0072959852289533385	-0.025768227374288754	1.1712900102239703	-0.5002456461179005	1.6888532050601708	-2.8459261373136107	0.6743963733913851	-1.0146123537639895	-2.789354752154668	-1.770854448916809	1.483133552577206	-1.156818740388322	-1.0942423303121025	-1.0049033045844529	-0.9947380672804567	-0.9065564296931068	-0.07142956812774372	-0.06382509462666106	-1.5786804775726797	-0.5039103276683429	1.4269417036146108	0.27925885179434246	-0.17639619145510094	1.8359086111381948	-3.559459114914897	0.5178397266947361	-0.1243429611218294	-0.8990080718410645
Cell_287	0.01431365353218384	-0.6093258820673053	-0.7750693759603263	1.9791595262342947	-2.5212389201732055	2.7896141936101633	0.26719809348758194	3.1814689991227145	0.24176791231446204	0.41416766328120225	-1.0167876971896694	2.041332687535348	-2.8616110085555593	0.12267661415669129	-0.2878585245386882	-1.5051495300497002	-1.4346655923205942	-1.6009279237194352	0.03718013623274586	0.517049919447208	0.7837950056765934	-2.2558656333581855	0.1457447090994497	2.5638203699720394	-0.8410110485151088	-0.33734430928002174	-0.8590296841483468	0.7445856018740187	-0.3568504692373116	-0.5818698376270702	6.372774282330366	-0.8878724718401213	-0.7198688118739616	2.2462605908728173	0.8514171767574702	0.4491271947080743	0.9761720866676654	0.2816291400911974	0.40989611442971363	2.354998261947112	-0.3524498633748693	-0.18747590474305928	-0.35056531221601533	0.29946542668207843	0.5901115020697744	-1.353666457614926	-0.3755193757225865	-0.6020548246914061	2.718341797815619	-0.14951344864131935	-0.7185285302142989	-0.386914497779667	0.09244189880833449	3.6742278723964477	1.0474679123120887	-0.6966320460461061	0.5577236910087952	-0.22854517268088653	0.4712217757265201	-0.09595210981472728	0.3907018368206328	2.617424275220378	-2.1572577483191	-1.126825113695322	-1.2404248816207248	-1.5863434107088437	1.3614930869225463	0.3555871316582623	-0.577053066779619	0.3827871383029372
Cell_288	0.7867425153543406	-1.6414784724116747	3.0266717429274843	1.6227699853110882	1.110922897891623	-0.83192436277297	-0.11675368405942253	0.23231795448168144	-0.45880407987485855	-0.7567705741836878	-3.3665799451622886	0.7370461870674186	1.482179275234184	-3.6806831706126957	2.918893426991359	-1.4920722769767956	-0.3885310857378351	0.08853634780804254	0.31767979993770845	2.331808764512489	-2.872755435158051	-0.2261307992753225	0.14872690987186699	-1.3451239339618082	-1.79073964025899	-0.2094481608212737	-0.33021307512962517	-0.37338070534870543	1.181847103998694	-0.03959324124219945	-2.356125144846799	-1.0680327207457772	-0.06281997725291256	2.650059467796252	-0.6004320489000142	1.9142588241229366	-0.6286148873208218	1.5259918185828292	0.2320129838061641	-0.46230845175954843	3.0542602389549693	-0.10516259011806074	-1.0878489927030754	-1.0605345405224598	-0.2470215197018192	0.44504498299001033	0.5454657670188453	-0.2037040445056731	-2.205508008366336	-0.6365496346891844	1.7792516531041456	0.5035692800154161	-0.6839020847687618	-0.9264500375622498	-2.3526429028464806	0.055713081547290544	-0.1862917702051772	0.050625910371835156	0.8306378707668584	1.8900122845318985	-3.7624756890518007	0.12382164632780526	0.6830822664563259	0.3332642220256969	1.4539022336470375	1.3012470809964582	-0.24371807886083174	2.053603475287482	-0.19022477347843894	1.063773314266219
Cell_289	-0.16695027529649595	0.5466357451088079	0.7210624089035201	0.9489898815530211	0.9130702188331862	0.7925899254873059	-2.598197158109987	2.662977399562677	-1.7798959655987867	0.47157235225725896	1.396560512655942	-1.0719028228533198	0.03925051777730075	5.120541733839396	-2.143362168907995	-3.3819620002830004	2.988434854985496	-0.720288803513341	1.4241130798726618	-0.5846485727585015	-0.47270830205744613	0.009907549926541578	-2.4284717846340262	1.416060759505357	-0.20509200021351068	-0.11395908975860074	-1.4800158601569346	0.03928747897030372	-0.09294237653583569	0.5722737340723204	0.006700728334943548	0.9819056420016892	2.43826308499406	-1.3733402695449173	0.5865146704626775	-2.5218376187987372	-0.4352719613947683	-0.4433790614566906	-0.5070982581933113	-2.1676392205780823	0.3751121866978184	-0.7319967437126704	3.339764613558096	1.4558322401943	-0.14440340808310762	-1.0207089635397348	0.0	-1.6754953638760004	-0.039193772487617205	0.9018669082512628	-3.050250737084348	-0.3739753309703637	1.1907146967991795	-0.5647456758262405	-0.9547966941536918	-3.1874934528750622	-1.0740687390534107	-0.0891784319457131	-2.247853962176133	-0.6827344282363227	5.509958636304816	-1.0124797976669877	-0.9810308243079079	0.02242929538066563	-0.9469827317524038	0.19593535342912705	1.7353408114372237	-0.45698784032187806	-0.062048552357399665	0.23822118186107938
Cell_290	0.6076067805329951	1.8112241360921155	-1.5249977400818557	-2.5478179703988855	-0.00952246641015689	-1.0686083566133397	-0.3770429135708126	0.8088802889148329	0.7983880087626702	0.8733693757964914	-6.10978563312208	-0.2666720654494182	0.033263600825264555	-0.023938031709723574	-0.003950653420290181	0.8853814877137816	0.12241111822843526	-1.931071386232683	2.224254510051509	-0.42453886856086737	0.46771365758769545	-0.6080393659491496	-2.135516364774353	-1.6271498906106279	1.4293034195623033	0.1521803797027603	0.34252373063846625	-1.6335783749019184	0.020921137472706353	-0.5148773939980543	-0.9077056206064331	-0.5441088512135531	-0.04384088899835521	0.30635610523542933	6.338107542145742	2.6594637018809104	-3.062120403464473	-0.5554930917286707	-0.30987270268146044	-1.3275301344231685	0.5627356531103764	0.5191339028965023	0.8644276095859473	-0.2728655758683157	-1.5253402940228806	0.5024856819114996	-3.2991518643541426	1.6413491639664428	-1.161217064647192	-1.606523893069556	1.1884383074804632	0.8914365474450183	1.5321796448456626	-0.12003019203611247	0.8693847939065282	-1.7981504272807196	-0.7504482396303851	-0.810493034784915	-1.1437221033164076	1.292092428665159	-0.5610567660753895	0.8164685186388209	0.6762416905959056	-0.7206213948095137	0.662665679946078	1.6544924709802895	0.4450510471318934	-0.5829328505150791	0.7236242862106659	0.6100864136582363
Cell_291	-0.8269625959105258	-5.296050092261864	-2.385757570495626	0.22207363539215985	-2.1172684539639395	-1.9439392231922	-1.567749963704821	-2.3416192884675793	0.1226147827840977	-0.4601653045926134	0.8019942302467616	0.10738453878197399	0.7474069577636051	-0.042515128892948534	1.506308664273264	-0.7004838602889851	1.6754913163027454	1.2928396820080188	0.3795931175125775	-0.018262131504269263	1.083246714656267	0.08758328848122617	0.3852405705668299	-0.1264978147206993	0.2577113790713898	0.5180891256917842	-0.017183584597288387	-2.468168575940867	1.014634195713617	-0.9696564664306719	-2.1630814305240564	0.9572283851304803	1.8818542270538363	2.367294510431198	0.5697021044685951	-0.235663011461419	-0.7326549075041277	1.1527582621446508	1.2663506912143725	0.11022023192293952	-1.9975330488139824	-0.010338361646610773	-0.4976659894077403	-1.059759224583517	-0.10555039157312068	-1.5917668460088639	0.6291831211233957	-0.2699188254160648	-1.8770913207741893	-0.03469444926552944	-0.06703286248630855	-0.033711186936015776	0.22653368968496124	0.3368677861372922	0.23527596842851564	0.3979472113207769	-1.802347678830947	-0.46120025457260816	-2.775205855782872	1.3193251902350924	0.36749995391957857	1.4147045708044932	0.36660705176717934	0.9213587613247665	0.44691300581219434	-2.4352526506321723	0.09830123943417275	-1.9527677052236523	1.4464353053344652	1.576920072583153
Cell_292	0.3018216091338835	1.436477476966338	0.20505638957189462	1.1183554674301683	-0.3697682158971346	0.21664188924793273	-1.1748450658815262	4.804902002288399	2.9035514960429776	-1.350026214002812	-0.5604760127278081	-0.07950150820051592	0.2998001061910133	-1.0958548919879414	1.136553495573367	-0.6672777335508592	0.6672777335508592	0.37738943511232287	-1.6651060745318214	0.0523383748506264	2.2428806300865682	3.379700554108412	0.5895011915828657	-1.1142184429031914	-0.6021963486576737	-1.2553300235506466	1.0880933786924274	0.20185259324436355	-0.31603592751430076	0.14098023865213105	0.6662624417622817	-0.7418214250693004	1.3863410201086739	0.3071110511105411	-1.214467014094849	1.2497634137243558	-1.8210356877831375	-0.5583894963025136	1.243813694339146	-0.5758423942111789	-0.26740641624070577	0.5348327417394209	0.5691985194130438	-0.993146661435481	-0.6565822160319899	0.903208272639729	-1.7898350387537776	1.0196425773754552	-0.43695322242568047	0.9314092829853066	1.3920111201460252	-1.1100021864024574	-2.231339313933899	0.5874656815992001	-0.40519085492950035	-0.17756346196489367	-0.3891482342559809	-0.2557137003570481	0.9499946423317855	2.4241423544798097	0.7375149752614979	-1.4660054555643702	0.7341767648706511	0.63962390562276	-0.590334177509862	0.7942996687722239	0.30171723268925077	-0.031044190640495475	-1.2844512467219096	1.9852792211602162
Cell_293	0.20470538735401247	0.4478750954638242	-0.22607280296057877	-0.5802040294801927	0.8226045818658443	-0.031414691127715215	-0.28216750582164113	1.057701777420642	0.24069734683882468	0.07104452657505117	1.244276369771861	-2.763813993553304	0.6012656542319826	0.1743843838673566	-5.008050891182973	-0.4933402941919426	0.07591694816085216	2.2836250770806057	-0.24846707973423166	-0.007905581580921084	-0.31323012851356885	-0.3527149213345201	-1.3280306868195766	-0.0722604505179803	-0.40740117659615227	0.3540492230998292	-4.273759309782771	-2.7002507367977318	0.08135436087047987	-1.8576455695549854	0.19567518077874516	-0.45937372596670767	-0.7548612962446488	0.05714237631277236	2.166703207373845	0.4933402941919417	-0.3872088456603821	-3.002690991873475	-0.894201840234181	-1.2936769545955606	-0.0197737154937733	-0.8076052842139361	-2.155238124548127	-0.2650464501361186	1.3530842812678592	0.5289722925459651	-3.798847902267111	-0.37762338310124666	-0.3633119553874333	-0.2713606106004803	3.0968813073263943	-0.31422117184297654	-1.0492674337352141	1.276825695831889	-0.05730139594149591	0.1618646895480004	0.004423837636411066	1.2998373173907831	1.3154057456622448	-1.0462792854376268	0.2725675282756219	0.3597162455341181	0.8315731828455968	2.68039662689398	-0.2341180541162501	1.299968662472092	-0.692325397834541	-4.669347403432368	-1.0524084017153807	-0.7507274191712827
Cell_294	0.5160422874256366	2.3809213382452765	0.7279737192757099	-0.5046945936971583	0.19060959095298705	0.17300342753518017	1.153969438794927	-0.6009549930110318	4.11725227010438	0.30903044875807306	0.006291963206956899	-0.13620659473706306	-0.07138293369451292	0.33300201411011	0.8860070576179312	-0.16581162632591354	-1.2107319685687978	0.010668790997863723	-0.375580346282617	-1.3795394406803512	-1.3095786044670041	1.1068991847209506	-0.34875037647952184	-5.063839359248037	1.9760363064380722	2.255179035218807	-1.2894018365467108	1.4538506607858173	-1.5895929698599165	1.060704525349599	-2.3527919285028647	-0.6588014591467842	1.4561522765550217	0.6623576566454992	-0.44843704820612634	-3.110003929471421	-0.6812499940392939	-0.1794026260239646	-0.25188765571398664	-0.13599733445235165	0.7625310696060228	-0.3443950096378219	3.2135669665176496	0.11424692525970172	0.0158039042134029	-1.3565011238832578	2.31758695742788	0.03330257096210137	0.23230614541048755	-1.0919745099879852	0.0023675768564695807	-0.369244674487341	0.13161282443290717	2.4741062645690235	0.5690537496423353	0.4591302737156851	1.8255149480199742	1.4497867918687697	0.16045327799718995	2.2775651349604096	0.13065949744335664	1.8511904047078709	1.2472121347208802	1.3694395232225005	0.48610854926886143	1.2081087636985333	0.899171149762058	4.1714758952366315	0.5491652595031166	-0.672397999506167
Cell_295	1.1600895617569726	-0.6199895610439932	0.8538368374156554	0.07371490502313495	0.08766437936449618	-0.08929255531770008	0.21824371542172	-0.9884500636357983	1.5032958441552704	0.88078094376418	-1.7234615482215059	0.7774164533239204	-0.15125660817634518	-0.28940197033634946	-1.2072703840655221	-4.000521608531342	-2.4869444259212448	0.42498418038981195	-0.21717003115376876	-0.42493775841768777	-1.432067590791836	0.15715287477834036	0.955043066748672	1.4926953396074745	-2.0291225341243173	-0.35347080580524737	-0.9485579690104805	-8.494415434532492	4.263207010150949	1.0687645370075067	-0.17414686828169615	-0.098884169343751	0.6471353580346566	-0.065134116643979	-0.19669010437866338	-0.16517932323166049	0.9137515941081359	0.9884141581338673	-0.5511695277663913	-0.015503989224484002	-0.13733857987177306	-0.1295796535792988	-0.9085606215427275	-1.8435391843998787	-0.051079665302439625	1.8460261580582566	0.21754332588874087	0.2047212527774145	-1.0460523356428666	1.2334924495769173	-0.021981827840498822	0.10078164022343139	0.08750101594077012	1.5082988889510474	-3.192826651126282	-0.9709752099263973	0.13531301640507093	2.924129758936528	0.21276445675329253	-2.877429238868113	0.8020643181590166	1.3810392208459057	0.1585189311964477	0.5126585708488883	-1.5315803292054875	-0.6869426053118113	1.3038680550131545	-0.5528844730248255	-1.0436237934162427	0.969541471617311
Cell_296	-2.8955023246818947	-1.512029290323153	0.16830497399648323	-1.422930243675228	0.4696317483146519	-0.6873562837795323	-1.0238396399592748	2.801206356337498	3.567415325851671	-1.1128516006730074	-3.6734377219517014	-0.12326657806593794	-0.07289354210564758	0.19796376273775534	-1.1855240604099015	0.6675208752799986	1.8238284777444917	-0.040496153533224104	0.2702323097760082	-0.9145926353981118	0.5242511823146669	1.5662741947523908	-4.349163174248778	0.1334132429656799	0.8145428264783326	0.6165212308037	1.5482339619707954	-0.5553199650011664	0.06660576544667361	0.9185974011855781	-0.13262507028941128	-2.439196142870426	2.614031123143626	1.2960684914947562	-3.545450016407445	0.2039579132766957	1.7254421707620142	3.5019774897242235	0.39399495774575827	-0.6594539504153617	-1.0989898666013	-1.7190828450597193	0.6629125599809801	-0.33734799519533837	-0.13734988624302455	1.1584994413230316	-0.683585959063637	-4.199030504980525	0.5221640919323681	0.28655257457619604	0.7571462244895806	-0.6161157702780782	0.2762185229395881	-2.5629699700959074	0.024483423254168635	-2.260803754429975	-0.6711648623551759	0.01960737677325971	-2.9772913150857474	1.6660245329087144	0.16828242251984915	0.5969667859006926	1.4103929733704872	0.5381846368029978	-0.0535249194323489	-1.458065951274605	-0.269677617351084	-0.15207375187208397	-1.3457832552835611	-1.0000373020514286
Cell_297	0.07578951857487115	0.0	-1.0595127517926475	-0.2634235265654389	-1.3147992702442906	0.5711742302538525	0.5882046497651282	-1.5577876576430034	3.137759379041804	-0.5130996069114779	-0.5562643724376681	-0.14470645479212255	1.0301227698843578	0.36219479875691024	-1.304626749389259	-0.29502846014309303	0.3775735958840587	-0.20210104154355024	0.11283921021928443	-0.5315240739559058	0.15835176862379025	-1.173229876211594	-0.23311876840982926	0.6583705903649149	0.9488022005298313	0.5117243030349985	-0.7705559587842437	-0.2901807412247344	0.5667967158226048	-1.4971671873814216	0.6843977913195519	0.4431157544651731	-4.238515959331274	0.58707135189093	1.2545809543531252	-0.01483319373554822	-0.6578404982467901	0.16668424958765318	0.4168295580854792	-0.4367889116644531	-0.6217097090081111	-2.6743239145557207	3.3373899802833757	-0.8994126202689467	-2.157851856460833	-1.000421440377697	-0.6785546355597843	-0.44851387356729383	0.4242953730703963	2.4887280617099203	1.4413611318735875	0.9942893578811314	-0.6454888909687062	0.3591970397835333	0.7941482625667322	-0.022534051879397603	1.4653154606823517	0.5634947937240493	-3.7155918207044945	0.7911081628274959	0.24224620955941956	1.4701258159870534	0.08408293610826818	-0.5807520077625081	-0.28869779336818246	0.49770080994569027	0.04100023876950941	-0.6625454967744625	0.35071003017103347	-0.4188052385032071
Cell_298	-0.08077310699212005	1.975651107570972	0.12634918487353364	-1.5301476038727255	-0.836721022971454	-0.3235454824081729	0.5849319450954686	-0.11643776347129373	-0.4809856749359153	2.2867882464118625	0.3268164462077713	-1.5577390207571251	-1.1127909612630298	-0.826377967627792	-2.687459420406197	1.4449189019505595	-0.5168731797109506	-0.2391130724245487	1.4767314438489172	0.3645810090122076	-0.7502628096361929	0.1967520932982041	2.349608362414267	-1.6057036885616705	2.0949230685942566	-0.5199090779505389	-0.5184705817590016	2.0880126895243123	-0.2902959522642201	0.5655967853091387	-0.3659230745937671	-0.18156215244077895	-0.08738841646905711	3.3482724839257316	-3.715030125085403	1.889545490337912	0.41984105750082856	-0.8249323075361934	-0.0033950520001168644	-4.045662546133086	0.5091130997667088	-1.4056513052348183	0.7419655915656629	0.2974489642544842	0.796903011228659	-0.07975775111503706	-0.5288586175233685	-0.21000480472368105	-3.6360113788463546	-0.06885802715853986	1.6690815775832377	-0.6238275600007466	-2.9896632895586386	2.1178993147086236	-0.8835093926624422	2.0548618096950553	-1.4391022574075816	0.1383831933050795	2.082130766877013	-0.03147137443205681	0.8081425921265099	-0.171981029374395	-0.4568401186757822	0.8308195905740525	-1.5358266177720423	0.4048625184532801	7.244854395404263	-1.7144875716941275	-0.03147137443205681	0.3509258594586486
Cell_299	-0.2973205459066324	0.8903519085742414	1.1050661648062308	-1.1671599258323735	0.536684122863778	-0.09502100733769661	-1.10492642583828	-1.4636225562705691	0.013850459841716413	-0.6358790593612428	-0.3706713791438252	-0.8268312115460492	-0.4855069219508138	0.0503559104076768	-0.46670381215747936	-0.2955278378169171	0.06276976309334807	0.5814137362621637	-2.4471398384510725	1.2258662939101772	-1.1754941960038576	3.219711331941913	-2.839467077337379	-1.0722879967781034	-2.1948370230780543	-2.967766196114721	0.09138814243946719	-0.37572089547339754	-0.7161377345244127	1.0894043117421146	1.2118189298651307	-1.2886328653244028	-0.05281213604377552	-0.5494707871459236	3.753555034310962	0.6776022371261498	-0.5442432182686002	0.2973205459066324	1.5879049888946857	0.8354413862992438	-3.6820317916113066	0.6032239428310878	1.3714901283123688	-1.454854263259452	-0.1513507280566016	0.694019475690078	-0.09807235529534393	-0.7632718924367813	-1.3570167490238645	-1.697757650996972	2.556394063711971	-0.3347719786157988	-0.5176336681131312	-0.35152543306872036	-0.8231057816247382	1.493444458130785	-0.48937285238419126	0.7676966737842714	-0.34495174433070674	-0.11454229714905477	-0.5814137362621628	0.5123785863340783	-1.5519469732037923	-0.3114236141267917	-0.28336995638652435	-0.6273622386536818	-0.307969590676852	-0.27828938410671883	0.765042912427169	-0.6969362363857629
Cell_300	0.031201826360381553	0.006517079420063476	-0.4231227177183148	0.5623644134857568	-0.17616434724208227	0.16792470711014196	-0.7064672467791403	0.648644542684593	-0.644986389869356	-0.14021299479033295	-1.683236861472776	-0.46535149435843043	-3.199484735782885	0.9417079684231044	-0.2550118405066739	-0.9480543062835052	1.2506293668116848	1.3704911197905263	-0.10688143572143115	-0.2554453698917245	-0.845186673976635	-0.009242851516987774	0.509395288649839	-0.9888247891928068	-0.37580391525982476	-0.34441466111107105	-1.2121493020009038	-0.3915801641985324	2.859862030614985	-0.07199130966251173	-0.026062770883528173	-0.22953426718290337	0.4697091439971282	5.021691556113285	0.9573373189417608	-0.3893957500075087	-1.6107219251212737	1.8143566160621107	-0.32644261964298726	-1.2215571709504338	0.23023958090260163	-0.3581226702721253	-1.1158261987171176	-2.1377481307422284	-0.32374743940640244	0.2216843183093316	0.5725902645800942	0.91339969339744	1.2585537259800197	2.098067652278302	0.7017500239861849	-0.6863769355404838	0.2776402609712434	-0.3442790507029376	-3.3001589657430532	0.4769542130163889	-0.23854305219575006	-1.0773618884332608	2.566137668819051	1.9832330148951456	-0.4306902897817702	0.11476509527929142	-4.071617542938458	0.8313415922892141	-0.6238513283081306	-0.6654789006264542	0.9089795508546494	1.3026906679310608	2.585847831013893	-0.4967602556567934
Cell_301	1.1051196391113225	0.8018542129111275	0.2531993893624437	0.11828146171464186	0.06451668845652178	5.104407250277051	0.536087981059929	-1.4010635331897738	-0.45326022049129877	-0.28112521453229433	-3.1018613606315677	0.5498441448805891	-0.39717987787869513	0.24716852818696816	-0.6304010867757589	-3.842403375533342	-1.1249872433700332	2.0958353868315305	-0.49789239345529246	0.653099016417019	-0.4232532499605946	0.3768098613835785	-0.03409640921678437	-1.120727111003986	-0.3934747301657551	0.25045237944612	0.7127223270377784	-0.7853551731915588	0.9955176658218029	-0.469277253290923	1.7769290600876597	-2.245956471172555	1.0299684397828317	2.2764372324319067	1.2856782154866047	-0.4721483403480437	-1.0114772651736714	-2.4317500589690852	0.42793317989415725	-1.241840118425544	-2.0499505389833623	0.31689647890392464	0.46200860459657833	-1.406647720909327	-0.09340551210677722	0.11786244351447371	0.41972866428233	1.210588115784806	-0.4546690608216212	-0.3071642879604956	0.8152020588159948	0.16752207583247825	-0.31573370010220725	0.529265293865123	0.007038398095820133	-1.3368439272753034	0.6497599287573201	-1.5642199022454542	2.6399152690178678	-0.6997500217416677	-1.1995738526221242	-1.7424805782917456	0.8548381360659311	-1.0477206971994515	0.15336870153340387	2.018979676298021	-0.9013612561357308	-0.05869312824098619	-0.1966367106373518	-1.0313699701950987
Cell_302	0.058482992454713306	-0.9019554422804494	-1.5787568907393223	2.3281468241687504	0.4598829404224063	-1.5542849400362182	1.9217039263810836	0.10395688205191415	-0.7810919729578544	0.3280321903867394	0.26209963862329766	-0.5186009763391105	-1.1322581774029001	0.09944407886742691	-2.4686667799483977	1.2397086731067826	1.5870249855440448	0.7918766648270013	0.44749576603365776	1.354892830046317	0.2060312540561943	0.4205849079488763	-1.8115327200584967	0.8144070137609595	-4.229633226646411	-1.9378130589748128	-2.601679138542535	-0.7934152054156169	0.4337175537173637	-0.9698956755879236	0.6182711201710812	-0.8096745840903035	1.4475634870172436	-1.6186074581772827	-0.34066190650617073	2.3653192933712304	-0.7395269106372737	-0.4491298358300875	1.1415985988542048	-1.1838350550281365	1.4094005717584637	0.6590684609441169	2.161886257919293	-1.4017822243829705	-0.2901807412247344	-2.232036182382089	-0.1492365529381191	-1.498530304567165	1.5672635231593657	-0.27974874133838995	3.357821105213834	0.10688834439034815	0.05008111630602195	0.38267655913017484	-1.8747595452591148	-0.035939340705380664	-0.7516219876990954	1.2583534012693822	-0.6184971462752148	1.2666888165948658	0.8648515307564728	1.2295799187993839	-0.6359609160525166	-0.19188540830037987	1.1913290020027605	-1.2839994907818972	5.212731634828616	-0.30949788309136167	1.1031322539644208	0.44603627388803135
Cell_303	0.23588525249489908	-1.0532824083636267	1.5792178484227688	0.03790876029566574	-0.008503969251620795	0.047005105183229506	0.8534280978320292	-0.05924943439659113	0.5246922539440434	-0.17486538645408908	-2.8380754591047475	-2.7675543894729464	1.8653980324402342	0.012325166944536753	-1.6636445076460888	-0.3001136692937494	3.153469753781295	0.7696300304163044	-0.26439133920149394	0.24870077277693173	-0.8764160976354672	0.027467596231785376	-2.3106961318987596	-0.9992946267169169	-1.2758202363013806	-1.7740727532859897	-0.7435281445995119	-0.9666574697376149	-3.1033322994896375	0.5516849170006106	-0.8668597911399172	-0.20000336589005657	0.7092236201931013	0.597921600039713	0.9761492996763431	1.7582754905954703	-0.8088906201540407	-0.8646541772474953	0.7019600451793412	-4.513127849168206	-1.2809398935314327	0.6575992036050223	-0.8769211718889873	-1.1359164191637892	0.40610446694374147	1.041052311744057	-1.5018932037259398	-2.1359832134338315	0.8951159389083643	-0.5465917497647684	1.4345845142559166	0.5245827136006338	5.393510010090108	-2.310831515305065	0.13217778382912931	-0.0042318982690934545	-3.1318856681030773	0.616575749219421	0.21257071077622292	-1.900811847210814	-0.21642542532044512	0.9575097271479613	-0.16389564076136037	-0.8311067598506117	0.16977412797033553	0.9395327654376734	0.04201528835531938	-0.3252732231495071	1.5189543682003912	-0.23304221440400041
Cell_304	2.517067393543173	0.733986774154783	-0.24595513681929104	-0.9275085348835581	-0.3924689253236391	0.029788914728608756	2.3277631550143676	1.4649115016300926	-0.6895026055903137	-0.6705596914703315	0.30371606676074797	-0.9284300510185866	-4.34849176954907	-0.34817135763289603	-0.4637814910779922	-1.1352753799304482	0.05890223997158465	7.752690883167931	4.327049952624477	2.734209460110692	-2.26639208788133	2.0835980178150613	1.4534979429094876	-0.4369472533391539	-1.7871012049758161	0.38523402578854893	-0.44609120658975193	-0.3428641957389618	-3.5075060100808786	-0.8360381943573968	-1.8234146288149167	-0.5957504541889526	0.2017636675711488	1.3815258698049184	-1.2007383498986253	2.986043079973717	0.5630041359397777	-1.399395633219777	0.029328442019222835	0.8359175258033237	0.6566863694627721	0.964759613238633	2.1329579243007313	1.2510674324832713	-0.7293568257352526	-1.625336768035461	-1.0873461792687766	1.5135067837029819	0.7420837783801755	0.7320186813781722	-1.0226502421037633	1.1158844511133916	-0.5366057051492225	-0.701007805837916	-0.057956551882994506	-0.9056777516833483	-2.2987002817219833	3.2703979624535306	2.639249699962617	-0.6542390014001955	0.9289770698884926	1.2294508489345195	-0.36202020839566634	1.2712677756013915	-0.7321968458865717	0.015904423952824952	-0.3267177908146507	1.7409055528398008	1.2433811478907622	-0.5473234730443377
Cell_305	-2.821984013815152	0.07081199432422196	1.0511885577590583	1.831829092263085	-0.27721233368656995	-0.5591171479929411	-1.8564715576123072	0.27282988896594784	-0.0546030102333029	1.8412543675898754	0.9719489150673192	-2.426471349100332	0.35394092836218266	-0.6662585531988475	1.4504864279075582	0.9437810232258755	4.326278356438325	-0.3976370054095948	1.8679278745553065	0.6744751241139881	0.8434630943918797	-0.13394033002175065	-1.2809329983714757	-2.1286309966067303	-1.0072402163507082	0.007928933294165812	-2.2555292882009126	-1.6743849670158475	4.5132020470318475	0.9662072262068121	1.589715389235009	-0.023772960161439944	5.998633992253148	0.16057786604030394	1.7450929489119307	0.5470561066425718	-3.0552917188657918	0.6298392745770215	0.11934238706984662	2.4644820927293116	0.607485833415205	-0.3308746883522992	0.5410934848902879	-1.8595259071950012	-1.2383902545400272	-0.34117167460350906	-2.5529833242030113	-1.1538976119617852	-5.506250577833909	0.6512928351168837	-1.298245815850972	2.397059452030307	0.1839040129064562	1.9910524865490948	0.5833583984019175	0.10270128319253437	-0.8031184735472003	-2.3160418339644435	0.024796674993658736	-1.4046401048347794	-0.0390876186417331	-0.18884086320801974	0.9340959727706653	0.7240867493725985	-0.5866568326118022	-0.7677990725416439	-0.44861601733826134	0.687603440128163	-0.23591838079278474	0.11936795813560327
